Date,MSCI World
1972-10-05,0.0008210055140851491
1972-10-06,-0.004101722672200769
1972-10-09,-0.000823710649622833
1972-10-10,0.0016487794164097291
1972-10-11,0.0008230327088156741
1972-10-12,-0.007401328430694409
1972-10-13,-0.004970989969273809
1972-10-16,-0.008326394776894785
1972-10-17,0.002518917343420357
1972-10-18,0.00502511278436657
1972-10-19,-0.0008333206176758257
1972-10-20,0.00500415735183779
1972-10-23,0.008298755186721962
1972-10-24,0.0008230327088156741
1972-10-25,-0.0008223558830255939
1972-10-26,0.0024691609198173037
1972-10-27,-0.001642073666876076
1972-10-30,-0.0008223558830255939
1972-10-31,0.00740741996608163
1972-11-01,0.007352953551137187
1972-11-02,0.004055149940183744
1972-11-03,0.004846514211071851
1972-11-06,0.0008038462451327444
1972-11-07,0.001606401190700213
1972-11-08,-0.004009623193555689
1972-11-09,0.0
1972-11-10,0.003220624281058626
1972-11-13,0.0024077291768196396
1972-11-14,0.00800640502628669
1972-11-15,-0.0015885986911255978
1972-11-16,0.0055688511903859705
1972-11-17,0.0
1972-11-20,0.0007911271591292124
1972-11-21,0.0039525691699604515
1972-11-22,0.0055117869940328745
1972-11-23,0.0
1972-11-24,0.002349280022922784
1972-11-27,0.0
1972-11-28,0.0
1972-11-29,0.0015624761581420898
1972-11-30,0.0031201962932567717
1972-12-01,0.003110372297824071
1972-12-04,0.001550363939861965
1972-12-05,-0.0007739229650803869
1972-12-06,0.003098325930082746
1972-12-07,0.0015443779787041034
1972-12-08,0.0023130536531741352
1972-12-11,0.0015384380634013706
1972-12-12,-0.003072149814591696
1972-12-13,-0.0015408085018491224
1972-12-14,-0.0015433039939172222
1972-12-15,0.0
1972-12-18,-0.007727975634990836
1972-12-19,-0.0031152174104217556
1972-12-20,-0.0007812380790710449
1972-12-21,-0.003909304097223454
1972-12-22,0.006279398844440287
1972-12-26,0.004680234928226001
1972-12-27,0.002329216185167793
1972-12-28,0.003872966509382625
1972-12-29,0.008487583278722788
1973-01-02,0.017597575405213117
1973-01-03,0.0030074729058975347
1973-01-04,0.003748126108521266
1973-01-05,0.002240500862081829
1973-01-08,0.0014902902592413003
1973-01-09,0.0
1973-01-10,-0.0007439795332400134
1973-01-11,0.003723008106018444
1973-01-12,-0.004451083753204688
1973-01-15,-0.004470870777724123
1973-01-16,-0.0029940803667591886
1973-01-17,0.003753753839756291
1973-01-18,0.0
1973-01-19,-0.000747874697149542
1973-01-22,-0.003742514799083052
1973-01-23,0.0015026066045906727
1973-01-24,-0.004501170966085044
1973-01-25,-0.0022607615573255746
1973-01-26,-0.0045316531146947225
1973-01-29,-0.0030349707588122055
1973-01-30,-0.0007609653681212025
1973-01-31,-0.0038080730264941076
1973-02-01,-0.009174288381074036
1973-02-02,-0.007716049019328541
1973-02-05,-0.001555304802009494
1973-02-06,0.0007788637715688829
1973-02-07,-0.008560299409502647
1973-02-08,0.0
1973-02-09,0.00784923358421108
1973-02-12,0.012461107317540465
1973-02-13,0.023846200796274086
1973-02-14,-0.009015868910614233
1973-02-15,-0.000758080738085809
1973-02-16,0.012139535718358463
1973-02-19,-0.0007495565914654723
1973-02-20,0.00525128981407752
1973-02-21,0.0
1973-02-22,-0.004477657488922593
1973-02-23,-0.003748126108521377
1973-02-26,-0.006771963414726523
1973-02-27,-0.005303007183652952
1973-02-28,0.0015232059679644028
1973-03-01,0.0
1973-03-02,0.0038022813688212143
1973-03-05,-0.003030256791548336
1973-03-06,0.011398175763153828
1973-03-07,0.00225385258611821
1973-03-08,0.0014993419503936956
1973-03-09,-0.0022455317219474136
1973-03-12,0.0007501188479923648
1973-03-13,0.004497797083718114
1973-03-14,0.004477657488922482
1973-03-15,-0.002971836085696844
1973-03-16,-0.0029805805184827117
1973-03-19,-0.01195819183125646
1973-03-20,-0.002269312092913811
1973-03-21,-0.007581501488050146
1973-03-22,-0.00763941976033089
1973-03-23,-0.0015396224606566422
1973-03-26,0.003084110753164282
1973-03-27,0.008454963821072692
1973-03-28,0.0007622416603796367
1973-03-29,0.0060929400850238125
1973-03-30,-0.0045420596199325924
1973-04-02,-0.008365065425974372
1973-04-03,-0.006901794007742157
1973-04-04,-0.003088755957408318
1973-04-05,-0.003872966509382514
1973-04-06,0.0038880246988288736
1973-04-09,0.003098325930082746
1973-04-10,0.0038610038610038533
1973-04-11,0.003076876126802963
1973-04-12,-0.003067438000050049
1973-04-13,-0.004615431565504813
1973-04-16,-0.004636714629264516
1973-04-17,-0.005434758786153848
1973-04-18,0.0039032004385382013
1973-04-19,0.003110372297824071
1973-04-20,0.0
1973-04-23,-0.007751937984496138
1973-04-24,-0.007031261920928955
1973-04-25,-0.01258850112769172
1973-04-26,0.003984063745019917
1973-04-27,-0.007936507936507908
1973-04-30,-0.0032000122070312553
1973-05-01,0.0016051731949118242
1973-05-02,0.008012820316881442
1973-05-03,0.006359263934470283
1973-05-04,0.005529262133283641
1973-05-07,-0.003927729678032343
1973-05-08,0.0007886314803973171
1973-05-09,-0.004728120306592198
1973-05-10,-0.003958828091200406
1973-05-11,-0.007154224992416136
1973-05-14,-0.009607722681957531
1973-05-15,0.005658889207003082
1973-05-16,0.003215446310068426
1973-05-17,-0.00320514035334607
1973-05-18,-0.007234738865269819
1973-05-21,-0.0080971659919028
1973-05-22,0.001632628148915849
1973-05-23,0.0024450127075745787
1973-05-24,0.016260162601626105
1973-05-25,0.007200012207031259
1973-05-28,0.000794269046140883
1973-05-29,-0.0023809766012524713
1973-05-30,-0.007955449676039006
1973-05-31,-0.0048115355958679995
1973-06-01,-0.0016115789742244813
1973-06-04,-0.004035512460389801
1973-06-05,0.011345231025668312
1973-06-06,-0.001602600743156768
1973-06-07,0.005618014335546873
1973-06-08,0.008778918175019745
1973-06-11,-0.0023734418365207732
1973-06-12,0.004758116426498038
1973-06-13,-0.0015785079168066929
1973-06-14,-0.007114636568212651
1973-06-15,-0.006369390382820028
1973-06-18,-0.00881415125494367
1973-06-19,0.0008084567985677804
1973-06-20,0.0024232262921501935
1973-06-21,-0.00483479840047063
1973-06-22,0.004858287239846826
1973-06-25,-0.007252228339604594
1973-06-26,0.0024350897661453708
1973-06-27,0.0032388787520558626
1973-06-28,0.006456782990403642
1973-06-29,-0.0008019124023121993
1973-07-02,-0.0064205090863579395
1973-07-03,-0.008077544227377165
1973-07-04,0.0057003007397902206
1973-07-05,-0.0032388787520559736
1973-07-06,-0.001624670598872724
1973-07-09,0.0024409716732192166
1973-07-10,0.004058441658972178
1973-07-11,0.009700926493464879
1973-07-12,0.004803830798967512
1973-07-13,-0.0063745263088271775
1973-07-16,0.00882121997141816
1973-07-17,0.002384701232796216
1973-07-18,0.0055511862498585085
1973-07-19,0.0
1973-07-20,0.0031545259215892685
1973-07-23,0.0007862115244885448
1973-07-24,0.003927729678032454
1973-07-25,0.005477284284247652
1973-07-26,0.0
1973-07-27,-0.00311279296875
1973-07-30,-0.0023419440863677865
1973-07-31,-0.0031299023186791564
1973-08-01,-0.00863421083945315
1973-08-02,0.0
1973-08-03,-0.0023753210174893846
1973-08-06,-0.0007936386835007969
1973-08-07,-0.002382867737266481
1973-08-08,-0.004777057973011978
1973-08-09,-0.0015999755859374964
1973-08-10,-0.006410280706692251
1973-08-13,-0.008064516129032251
1973-08-14,-0.008130081300813052
1973-08-15,0.0008196596239433696
1973-08-16,-0.007371019960083491
1973-08-17,0.0008251328880670705
1973-08-20,-0.0032976217297226995
1973-08-21,-0.0033085320167948185
1973-08-22,-0.005809103304914465
1973-08-23,0.005843046163694687
1973-08-24,-0.0024896518818076085
1973-08-27,0.003327799800620257
1973-08-28,0.0024875875253198565
1973-08-29,0.005789883700641152
1973-08-30,0.0016447745077832199
1973-08-31,0.0
1973-09-03,-0.0008210681527908159
1973-09-04,0.0008217428596826171
1973-09-05,-0.001642073666876076
1973-09-06,0.0016447745077832199
1973-09-07,0.0008210055140851491
1973-09-10,-0.007383113327425472
1973-09-11,-0.006611595469072862
1973-09-12,0.0
1973-09-13,0.001663931636560978
1973-09-14,0.007475095635156359
1973-09-17,0.0
1973-09-18,-0.0008244526051079948
1973-09-19,0.00907595817832707
1973-09-20,0.0040883073387039115
1973-09-21,0.002442959404787892
1973-09-24,0.0024370678755196717
1973-09-25,0.0048622242034190855
1973-09-26,0.007258076821604176
1973-09-27,0.004803830798967512
1973-09-28,-0.0031872631544136443
1973-10-01,-0.0031974542826365138
1973-10-02,0.0056135091801747805
1973-10-03,0.0015948719761451624
1973-10-04,-0.002388498614712131
1973-10-05,0.006384640086822824
1973-10-08,-0.002379027961882607
1973-10-09,0.002384701232796216
1973-10-10,-0.005551125747125574
1973-10-11,0.008771917549730501
1973-10-12,0.0039525691699604515
1973-10-15,-0.00866140530804016
1973-10-16,0.0
1973-10-17,0.0
1973-10-18,0.001588538092281766
1973-10-19,0.004758116426498038
1973-10-22,-0.004735583966637313
1973-10-23,0.002379088464615542
1973-10-24,0.007120265150429184
1973-10-25,0.0007855339491267266
1973-10-26,0.004709564104669273
1973-10-29,0.0
1973-10-30,-0.008593738079071045
1973-10-31,-0.006304200489664069
1973-11-01,-0.004758116426498038
1973-11-02,-0.007968127490039834
1973-11-05,-0.012048192771084376
1973-11-06,-0.006504089851689487
1973-11-07,-0.0024549544178004146
1973-11-08,0.010664441395329183
1973-11-09,-0.009740235210771275
1973-11-12,-0.016393442622950838
1973-11-13,-0.008333333333333304
1973-11-14,-0.014285688640690686
1973-11-15,-0.005967643302855263
1973-11-16,0.0068610897275043214
1973-11-19,-0.014480447662191698
1973-11-20,-0.01642172814692755
1973-11-21,0.0026361635704599262
1973-11-22,-0.005258531832997182
1973-11-23,-0.007048485037513763
1973-11-26,-0.024844680551758924
1973-11-27,-0.011828963000075077
1973-11-28,0.015653817693577876
1973-11-29,0.0009066044547085816
1973-11-30,-0.007246404354172786
1973-12-03,-0.020985359985259078
1973-12-04,-0.0018639755074399966
1973-12-05,-0.014939295022564414
1973-12-06,0.0056871893281620345
1973-12-07,0.01413760623536553
1973-12-10,0.0027881324908194394
1973-12-11,-0.011121450979302394
1973-12-12,-0.01874414299158933
1973-12-13,-0.012416384529656876
1973-12-14,0.0
1973-12-17,-0.0029013834364666202
1973-12-18,0.005819577914656371
1973-12-19,0.002892989976726268
1973-12-20,0.0038461685180664062
1973-12-21,-0.0028735924077879504
1973-12-24,-0.00768487448693056
1973-12-26,0.025169393972025222
1973-12-27,0.022662903600548345
1973-12-28,0.0009233469187743815
1973-12-31,0.0
1974-01-02,0.004612546060533296
1974-01-03,0.009182736326797558
1974-01-04,-0.0036396862631955518
1974-01-07,-0.012785402062821083
1974-01-08,-0.010175749210435292
1974-01-09,-0.01588782194618865
1974-01-10,-0.00854702279008035
1974-01-11,0.010536383697737906
1974-01-14,0.0028436308223489526
1974-01-15,0.0
1974-01-16,0.00945179556857667
1974-01-17,0.011235926160607423
1974-01-18,-0.005555541427047173
1974-01-21,-0.008379902356538071
1974-01-22,0.0056337884893999934
1974-01-23,0.006535990547244186
1974-01-24,-0.0009277003774073034
1974-01-25,0.0027855437349917356
1974-01-28,-0.0009259117974175224
1974-01-29,-0.0027803804218284878
1974-01-30,0.013011166781899286
1974-01-31,0.0
1974-02-01,-0.004587155963302725
1974-02-04,-0.012903239869851646
1974-02-05,-0.0037348415646855093
1974-02-06,0.0
1974-02-07,0.001874457201097579
1974-02-08,-0.004677268408447621
1974-02-11,-0.01033833137543283
1974-02-12,0.004748337944057157
1974-02-13,0.0
1974-02-14,0.0009451651345622203
1974-02-15,0.011331415778581766
1974-02-18,0.0018674564004317329
1974-02-19,0.003727808808089428
1974-02-20,-0.0009284909652239604
1974-02-21,0.007434972705415266
1974-02-22,0.01476013331733328
1974-02-25,-0.0027273004705256065
1974-02-26,0.005469517959956871
1974-02-27,0.004533091443029047
1974-02-28,-0.0027076086958018886
1974-03-01,-0.009049773755656076
1974-03-04,0.0
1974-03-05,0.01187217398865581
1974-03-06,0.0027075398384523996
1974-03-07,-0.009900976500709091
1974-03-08,0.003636377507989952
1974-03-11,0.006340551979776121
1974-03-12,0.0036003738197356583
1974-03-13,0.002690610329666443
1974-03-14,0.0
1974-03-15,-0.002683390371813532
1974-03-18,-0.00807176256393638
1974-03-19,-0.006329086418622176
1974-03-20,-0.0009099042104885324
1974-03-21,0.002732198670539754
1974-03-22,-0.001816502734005021
1974-03-25,0.0027297126314655973
1974-03-26,0.0027223508172937727
1974-03-27,-0.010859700889069623
1974-03-28,-0.012808796768431496
1974-03-29,-0.004633920231039812
1974-04-01,-0.008379902356538071
1974-04-02,0.0056337884893999934
1974-04-03,0.0028011489825585656
1974-04-04,0.0009310844757948189
1974-04-05,-0.007441888853561007
1974-04-08,-0.005623228596830621
1974-04-09,0.0028275500101067053
1974-04-10,-0.0009398352696148304
1974-04-11,-0.0018815105540432864
1974-04-12,0.0
1974-04-15,0.0009424927008410133
1974-04-16,0.009416196127457255
1974-04-17,0.00652989363399592
1974-04-18,0.00556069013564553
1974-04-19,-0.0036866500081005338
1974-04-22,-0.0027751658334675966
1974-04-23,-0.008348807981450546
1974-04-24,-0.012160926409744754
1974-04-25,-0.007575714336391148
1974-04-26,0.0019083677711670965
1974-04-29,-0.0009523664202009119
1974-04-30,0.004766444163269545
1974-05-01,0.011385170122104382
1974-05-02,0.0009380720033065337
1974-05-03,-0.005623228596830621
1974-05-06,-0.0018849854016819156
1974-05-07,0.001888545281968801
1974-05-08,0.0009424927008410133
1974-05-09,0.006591380393145219
1974-05-10,-0.008419097409096188
1974-05-13,-0.00754719860148878
1974-05-14,-0.0019011117304554848
1974-05-15,-0.002857171921502921
1974-05-16,-0.007640835202304297
1974-05-17,-0.007699740519816589
1974-05-20,-0.00581957791465626
1974-05-21,-0.0019511897389481447
1974-05-22,-0.004887585386943005
1974-05-23,0.0
1974-05-24,0.006876197713729937
1974-05-27,0.0019511897389481447
1974-05-28,-0.002921085017309921
1974-05-29,-0.01074217243876796
1974-05-30,-0.025666397089713744
1974-05-31,0.022289814039106792
1974-06-03,0.007928596732063475
1974-06-04,0.007866303596498092
1974-06-05,0.006829238519435954
1974-06-06,0.0106589741864751
1974-06-07,0.0038350324523566126
1974-06-10,0.0
1974-06-11,-0.005730644619003189
1974-06-12,-0.0028818004491888427
1974-06-13,-0.0009634499092042725
1974-06-14,-0.006750211849973042
1974-06-17,-0.008737878892028261
1974-06-18,-0.0068559937189383025
1974-06-19,-0.005917144626156334
1974-06-20,-0.0069444896472601325
1974-06-21,-0.010988995912976751
1974-06-24,-0.0010100855971827416
1974-06-25,0.009100116400335923
1974-06-26,-0.009018051085751488
1974-06-27,-0.014155728051354677
1974-06-28,0.0
1974-07-01,-0.0020512507512019384
1974-07-02,-0.011305303895319363
1974-07-03,-0.005197505362385946
1974-07-04,-0.003134748505013274
1974-07-05,-0.0031446860268281585
1974-07-08,-0.01997898587133984
1974-07-09,-0.0021458900728640318
1974-07-10,-0.006451596495925749
1974-07-11,-0.0021645516702800682
1974-07-12,0.02494580399009072
1974-07-15,0.004232820379670876
1974-07-16,-0.005268703814126363
1974-07-17,0.005296610083877162
1974-07-18,0.0021074493680344197
1974-07-19,0.0
1974-07-22,0.0021030975903868487
1974-07-23,0.007345193345503098
1974-07-24,0.004166682561238533
1974-07-25,-0.005186721909602565
1974-07-26,-0.0145985558248517
1974-07-29,-0.014814830961681569
1974-07-30,-0.006444666852361669
1974-07-31,-0.010810810810810811
1974-08-01,-0.008743202751451462
1974-08-02,-0.00441007618459599
1974-08-05,0.001107402776761468
1974-08-06,0.007743328942774408
1974-08-07,0.015367744778575387
1974-08-08,-0.006486469990498289
1974-08-09,-0.004352573658731318
1974-08-12,-0.009836082250042733
1974-08-13,-0.01103752777971223
1974-08-14,-0.02008923496670778
1974-08-15,-0.00569476062210672
1974-08-16,-0.0068729219076876236
1974-08-19,-0.013840795737957823
1974-08-20,0.0
1974-08-21,-0.01403505202622446
1974-08-22,-0.008303731343959009
1974-08-23,-0.007177015371678808
1974-08-26,0.0
1974-08-27,-0.007228897278567348
1974-08-28,-0.008495201027597932
1974-08-29,-0.007343922846180795
1974-08-30,0.016029631026104774
1974-09-02,0.0036407210777666954
1974-09-03,-0.018137848311394422
1974-09-04,-0.018472907098212255
1974-09-05,0.018820577885016787
1974-09-06,0.0024631106546002535
1974-09-09,-0.01351349451475603
1974-09-10,-0.008717366762558187
1974-09-11,-0.005025144893802347
1974-09-12,-0.01641408424817037
1974-09-13,-0.014120647658211749
1974-09-16,0.0013020634133791287
1974-09-17,0.00910269095386984
1974-09-18,0.0025773786284728484
1974-09-19,0.02056553227969249
1974-09-20,0.0025188532040141265
1974-09-23,-0.0075376694173701075
1974-09-24,-0.012658227848101222
1974-09-25,-0.007692288129757641
1974-09-26,-0.010335956537291913
1974-09-27,-0.014360293681895064
1974-09-30,-0.013245033112582738
1974-10-01,-0.002684522795197153
1974-10-02,0.004037623284541603
1974-10-03,-0.014745288158453329
1974-10-04,-0.0040816741735756334
1974-10-07,0.020491804133005775
1974-10-08,0.005354772988224621
1974-10-09,0.01731029398363826
1974-10-10,0.020942387986460087
1974-10-11,0.012820512820512775
1974-10-14,0.016455734832377278
1974-10-15,-0.004981338862728113
1974-10-16,-0.006257822158339477
1974-10-17,0.0025188532040141265
1974-10-18,0.011306552049388685
1974-10-21,0.007453397194050915
1974-10-22,0.0
1974-10-23,-0.01726265785720882
1974-10-24,-0.010037584102830066
1974-10-25,0.001267407759026451
1974-10-28,-0.006329113924050667
1974-10-29,0.02547770700636942
1974-10-30,0.009937926108792627
1974-10-31,0.0
1974-11-01,-0.002460080813396659
1974-11-04,-0.007398255060541703
1974-11-05,0.013664577318274418
1974-11-06,0.0
1974-11-07,0.00490197957547478
1974-11-08,-0.0012194935868425905
1974-11-11,0.0061050059912637344
1974-11-12,-0.008495201027597932
1974-11-13,-0.008567894423369915
1974-11-14,0.0
1974-11-15,-0.006172839506172867
1974-11-18,-0.022360286357239856
1974-11-19,-0.01143575516370432
1974-11-20,-0.0038560802055268573
1974-11-21,-0.0012903028918850312
1974-11-22,0.011627926461706739
1974-11-25,-0.0012772171087850337
1974-11-26,0.008951465536501502
1974-11-27,0.010139358769224893
1974-11-28,0.0
1974-11-29,0.0012547817734618327
1974-12-02,-0.01378453711088412
1974-12-03,-0.012706480797676
1974-12-04,0.0
1974-12-05,-0.01029595178615228
1974-12-06,-0.011703530663468631
1974-12-09,0.006578947368421018
1974-12-10,0.010457556232128296
1974-12-11,0.0012936412700286226
1974-12-12,-0.0038760083442311855
1974-12-13,-0.00259399419196249
1974-12-16,-0.00520158020730721
1974-12-17,0.011764725828482536
1974-12-18,0.005167978268646012
1974-12-19,-0.0025707528250823453
1974-12-20,-0.006443299095769239
1974-12-23,-0.010376075722385414
1974-12-24,0.007863675624155464
1974-12-26,0.00780232070501552
1974-12-27,-0.005161310011340681
1974-12-30,0.0025940931464978334
1974-12-31,0.011642870128760086
1975-01-02,0.011508971368305643
1975-01-03,0.007585315874783394
1975-01-06,0.0012547817734618327
1975-01-07,0.0012531136628683992
1975-01-08,-0.00500627682402921
1975-01-09,0.010062931468651781
1975-01-10,0.016189232539945975
1975-01-13,0.0012254715194977006
1975-01-14,-0.004895886308756814
1975-01-15,0.003689980456363484
1975-01-16,0.00490197957547478
1975-01-17,-0.0036585738019245806
1975-01-20,-0.0012239715771892312
1975-01-21,0.0012254715194977006
1975-01-22,0.009791959383604665
1975-01-23,0.0060606060606061
1975-01-24,0.016867488263601293
1975-01-27,0.029620852545049425
1975-01-28,0.012658210066814668
1975-01-29,0.012499982660467035
1975-01-30,0.0
1975-01-31,0.003367037675594986
1975-02-03,0.007829943359000557
1975-02-04,-0.0066592506579612465
1975-02-05,0.01229048574436975
1975-02-06,0.0011037359360404064
1975-02-07,0.006615282510516796
1975-02-10,0.005476451076530164
1975-02-11,0.0010893079607492417
1975-02-12,0.011969515297682864
1975-02-13,0.016129032258064502
1975-02-14,0.004232820379670876
1975-02-17,-0.0031612544460919434
1975-02-18,-0.007399545026775867
1975-02-19,0.007454706462909577
1975-02-20,0.008456692015451406
1975-02-21,0.005241090062921616
1975-02-24,-0.005213764254894948
1975-02-25,-0.00943397810779667
1975-02-26,0.008465640759341975
1975-02-27,0.010493179097349037
1975-02-28,0.008307324994925702
1975-03-03,0.009268810916807313
1975-03-04,0.0030612556301816696
1975-03-05,-0.0040691913882067166
1975-03-06,0.009193069579687352
1975-03-07,0.004048521094425883
1975-03-10,0.005040322735704095
1975-03-11,-0.00601803904199294
1975-03-12,-0.0060544751095811256
1975-03-13,-0.00101521293523954
1975-03-14,0.005081300734212979
1975-03-17,0.006066718552720118
1975-03-18,-0.00603013541830244
1975-03-19,-0.005055611651018643
1975-03-20,-0.008130112188539096
1975-03-21,-0.004098376353816935
1975-03-24,-0.02160492325158525
1975-03-25,0.004206114955803697
1975-03-26,0.014659701841663875
1975-03-27,0.0051599586390767005
1975-03-28,0.0
1975-03-31,0.001026678362982647
1975-04-01,-0.006153830503806135
1975-04-02,0.0
1975-04-03,-0.007223989335539582
1975-04-04,-0.008315960995234684
1975-04-07,-0.002096484008781374
1975-04-08,0.003151292661500049
1975-04-09,0.013612597400605386
1975-04-10,0.006198331148814962
1975-04-11,0.004106791782468644
1975-04-14,0.010224948556195601
1975-04-15,0.007084989135835107
1975-04-16,0.006030135418302551
1975-04-17,0.00999001014229317
1975-04-18,-0.00395649388640984
1975-04-21,0.003972209910636737
